Pro's video,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Label
0846_event_2,39.76,71.2,48.49,124.59,85.24,99.4,76.5,64.81,154.41,138.89,90.0,85.36,170.84,174.85,99.16,99.78,174.63,176.8,2
0849_event_2,53.97,47.73,143.97,147.21,91.59,83.83,1.59,81.24,79.59,151.03,92.22,92.36,172.13,169.88,95.65,97.76,172.22,178.04,2
0856_event_2,53.26,56.5,89.04,161.38,100.73,83.17,64.96,58.95,152.35,153.12,80.69,95.41,164.63,173.39,114.68,91.2,174.34,173.78,2
0859_event_2,40.0,83.09,63.07,126.66,103.61,77.91,80.54,72.35,164.05,159.98,83.52,94.97,172.1,164.59,104.38,100.44,169.81,169.56,2
0869_event_2,36.03,48.81,81.03,180.0,94.51,79.56,49.51,51.62,120.96,67.75,85.49,100.44,171.79,154.14,102.72,105.42,177.9,166.17,2
0875_event_2,31.32,61.08,78.37,160.06,76.4,100.05,29.36,38.81,106.56,118.89,87.21,96.34,175.44,160.94,97.35,102.72,175.72,170.74,2
0877_event_2,29.74,33.69,30.96,154.65,86.0,98.22,84.78,73.44,161.76,147.11,82.69,93.09,175.21,160.4,102.09,106.5,175.4,175.19,2
0885_event_2,56.31,108.43,99.02,116.57,73.44,88.49,30.73,46.51,118.86,60.26,79.78,82.15,178.12,167.04,102.09,110.81,169.42,178.52,2
0889_event_2,51.01,52.38,63.43,148.17,83.99,89.3,71.57,70.14,170.45,153.43,90.0,96.71,167.47,158.22,102.53,105.07,177.25,171.05,2
0893_event_2,41.19,54.46,38.51,125.54,91.74,86.63,171.43,93.37,118.74,59.04,93.03,88.6,170.43,163.06,96.55,108.33,179.18,168.4,2
0899_event_2,88.62,36.79,144.55,179.2,81.67,101.72,25.74,42.29,83.39,79.61,91.15,85.46,167.12,174.67,101.73,99.87,177.06,174.11,2
0907_event_2,30.96,56.31,61.93,158.68,98.37,83.48,67.4,61.53,149.04,148.82,85.45,92.71,178.58,169.24,95.97,98.05,174.71,169.7,2
0909_event_2,49.76,74.93,74.74,135.3,93.37,88.24,68.39,61.53,128.88,116.94,86.27,92.12,178.97,156.38,94.76,111.5,172.9,162.9,2
0911_event_2,48.81,48.31,75.96,156.49,94.8,83.51,67.65,71.69,149.04,151.39,85.47,96.22,176.52,161.57,98.01,102.22,179.67,179.04,2
0913_event_2,66.8,68.2,74.05,129.81,77.17,110.12,69.92,51.88,159.08,146.2,81.03,91.68,178.35,167.7,100.62,100.62,170.82,173.47,2
0919_event_2,43.42,72.71,57.09,114.62,97.44,88.59,83.77,84.08,156.99,164.89,81.38,92.59,176.42,161.85,95.04,105.55,169.08,170.0,2
0925_event_2,22.17,103.86,140.53,170.54,104.57,78.3,13.79,7.31,166.34,165.26,76.01,101.12,174.59,161.06,98.58,97.82,166.33,174.89,2
0933_event_2,35.02,85.24,67.83,138.01,93.98,93.22,61.18,43.54,146.83,135.0,77.89,94.91,178.38,166.82,100.49,98.27,176.17,176.5,2
0935_event_2,156.8,16.86,106.93,85.78,63.91,114.81,32.36,45.89,112.36,118.84,94.29,86.99,147.73,157.19,117.98,115.82,166.95,164.48,2
0947_event_2,33.58,102.84,61.54,106.07,107.91,81.28,79.95,69.81,152.04,153.23,77.8,93.01,178.75,158.55,100.95,108.43,178.21,165.26,2
0961_event_2,55.01,73.3,170.02,151.7,100.3,83.29,14.71,51.71,175.84,131.82,84.46,91.95,175.24,159.79,100.3,108.26,175.89,175.97,2
0969_event_2,6.34,171.87,77.91,81.2,144.21,47.94,72.65,58.99,149.62,151.93,80.79,87.06,178.26,168.47,100.95,104.47,172.52,173.38,2
0971_event_2,39.29,60.95,69.36,164.05,99.46,77.8,69.39,57.2,155.64,142.13,84.62,98.11,170.49,155.08,104.88,106.81,176.74,170.97,2
0975_event_2,65.56,53.97,138.45,160.72,94.9,86.82,22.0,58.48,115.23,131.27,89.19,89.09,168.95,162.29,101.86,108.62,177.05,176.35,2
0977_event_2,41.19,64.76,72.9,155.08,105.12,78.06,73.41,62.1,157.46,148.94,82.06,94.76,178.43,153.94,99.51,111.29,178.43,178.77,2
0985_event_2,54.46,32.81,90.0,176.39,81.97,94.83,46.43,55.98,130.6,96.34,88.57,94.64,166.9,165.24,104.53,100.12,176.1,172.0,2
0991_event_2,48.18,55.62,53.71,141.97,84.09,103.39,78.57,59.02,160.44,137.63,81.56,90.96,179.16,162.86,97.6,106.18,174.59,177.37,2
0995_event_2,40.39,55.62,11.58,121.68,87.3,88.59,139.27,94.11,126.45,147.32,86.22,97.89,166.76,147.27,80.54,114.84,170.79,166.17,2
1003_event_2,4.4,18.43,29.29,138.95,96.52,82.09,62.83,75.29,118.24,90.58,87.29,94.09,176.4,155.59,96.31,110.32,169.35,176.63,2
1005_event_2,64.71,68.9,88.93,148.37,77.81,105.06,53.6,37.66,139.09,126.03,85.49,91.64,168.57,166.27,105.95,102.09,180.0,176.04,2
1007_event_2,59.77,60.79,150.2,142.74,92.73,91.67,2.3,64.79,79.84,161.16,82.5,93.09,175.81,164.81,101.69,102.09,177.65,178.79,2
1011_event_2,26.12,46.32,48.4,178.62,95.11,80.67,72.82,51.63,155.22,133.38,79.54,104.68,175.5,152.23,95.96,103.08,179.63,164.05,2
1013_event_2,0.64,0.36,7.13,139.76,89.73,80.77,97.5,58.62,149.04,24.4,86.08,103.41,176.19,148.97,97.73,107.61,178.7,175.43,2
1014_event_2,19.7,11.63,121.33,116.57,84.31,77.75,17.32,27.18,116.57,90.0,87.09,110.84,178.66,135.46,91.57,113.69,176.9,165.74,2
1015_event_2,34.33,82.23,161.57,174.29,91.08,83.42,36.16,8.64,11.31,177.66,84.34,101.17,179.29,154.02,94.95,104.81,177.51,176.73,2
1022_event_2,26.01,30.02,140.4,153.6,92.94,79.02,21.45,44.56,156.65,141.08,85.27,102.77,179.03,156.7,95.7,100.53,173.46,176.34,2
1028_event_2,26.01,27.05,126.21,118.53,90.97,74.52,9.23,16.96,153.97,114.97,87.24,107.27,157.33,144.19,115.44,108.53,170.27,166.23,2
1030_event_2,45.0,111.8,71.57,97.94,99.46,81.87,72.9,68.39,147.09,150.26,72.41,106.26,172.76,154.52,114.83,99.22,175.25,168.76,2
1032_event_2,32.45,103.64,71.61,121.12,120.29,68.82,81.13,66.42,158.53,160.19,79.7,91.19,175.92,168.63,104.38,100.18,169.18,169.82,2
1040_event_2,50.69,62.54,128.16,136.54,86.22,88.49,8.75,72.43,63.43,145.38,85.07,100.22,177.79,152.39,97.14,107.38,177.82,170.12,2
1044_event_2,92.6,74.74,94.11,108.95,75.64,114.93,74.13,61.38,149.07,147.14,71.46,97.98,179.07,163.89,109.47,98.13,171.69,176.02,2
1050_event_2,74.05,41.19,125.39,110.51,83.66,96.17,76.9,112.13,9.69,14.07,102.05,78.12,154.57,177.29,103.38,104.59,164.48,169.79,2
1051_event_2,14.68,23.4,160.56,116.57,96.4,74.49,49.47,145.54,155.53,52.43,92.14,96.96,173.52,164.83,94.33,98.21,170.25,175.36,2
1055_event_2,36.64,52.28,131.22,124.38,66.31,97.31,125.83,86.03,150.04,160.48,100.11,96.27,178.49,152.38,78.38,111.35,155.53,169.71,2
1063_event_2,33.5,61.36,64.94,151.06,102.83,80.15,71.39,67.43,163.24,119.05,83.55,93.47,177.33,164.05,93.78,102.48,175.48,180.0,2
1069_event_2,24.04,71.86,100.22,153.14,87.69,88.7,11.51,46.3,108.56,178.7,86.12,97.5,177.08,154.22,96.81,108.28,177.9,170.89,2
1075_event_2,155.56,18.43,53.5,48.9,88.53,94.4,62.41,63.93,125.93,115.84,91.47,85.6,179.68,175.52,88.21,98.88,148.96,171.0,2
1078_event_2,38.78,77.27,72.57,146.82,104.09,74.56,70.31,61.35,154.28,142.65,90.25,91.1,166.03,171.91,103.72,97.0,169.81,177.95,2
1088_event_2,30.96,40.6,62.97,175.43,95.04,81.63,63.04,62.34,142.55,143.97,84.96,98.37,170.57,158.5,104.47,103.13,178.52,176.33,2
1090_event_2,17.65,22.38,133.95,159.0,98.72,70.99,17.59,65.63,169.79,151.88,85.04,105.26,169.25,159.23,105.71,95.51,177.79,178.71,2
1100_event_2,43.74,62.82,72.56,129.47,85.77,98.75,56.95,68.96,127.69,125.27,81.91,93.58,175.9,167.66,102.19,98.76,178.98,174.57,2
1104_event_2,28.61,129.81,83.62,104.17,93.18,94.76,38.17,31.26,92.99,36.03,86.82,85.24,169.61,162.6,103.57,112.17,179.56,163.54,2
1105_event_2,15.75,16.36,112.4,178.75,80.05,92.26,16.61,72.62,118.51,163.53,94.51,93.18,162.35,169.7,103.13,97.13,178.66,170.75,2
1109_event_2,48.81,61.74,87.27,169.45,98.39,81.61,59.93,47.19,141.09,132.12,81.61,98.39,178.42,155.08,96.81,106.54,176.29,172.63,2
1113_event_2,73.73,58.67,86.32,133.67,85.24,97.86,72.65,69.8,162.65,162.9,81.87,95.04,167.91,171.78,110.22,93.18,171.54,178.15,2
1125_event_2,6.34,165.96,77.91,89.5,149.04,47.94,77.47,56.6,140.91,145.45,68.84,94.19,179.1,171.98,110.26,93.83,171.33,174.76,2
1129_event_2,16.7,28.3,161.57,155.56,82.99,91.58,98.75,84.57,35.13,162.46,87.02,98.41,175.27,148.02,97.71,113.57,178.48,177.97,2
1143_event_2,43.25,76.33,77.76,142.13,108.09,79.38,73.58,62.17,142.82,143.13,76.68,95.86,179.7,157.75,103.63,106.39,177.68,179.69,2
1145_event_2,30.96,33.69,54.93,166.29,95.86,81.67,71.89,78.34,162.05,166.36,90.85,91.62,175.24,166.15,93.91,102.24,173.27,177.84,2
1160_event_2,41.85,45.8,118.61,155.96,88.35,91.04,11.59,67.21,60.26,8.43,85.12,95.49,177.12,152.38,97.76,112.13,175.65,170.48,2
1162_event_2,13.67,157.75,64.2,79.07,134.01,58.92,83.48,64.26,149.33,145.93,72.55,94.51,174.89,163.8,102.34,101.69,177.8,178.44,2
1164_event_2,42.99,58.21,134.57,177.95,83.96,94.69,7.63,25.06,85.24,32.47,89.5,91.86,173.19,176.15,97.31,91.99,177.96,170.29,2
1166_event_2,30.96,123.69,83.09,86.05,104.83,84.81,52.7,65.45,123.64,44.31,70.41,99.96,178.88,158.86,110.71,101.18,179.25,168.14,2
1178_event_2,4.76,7.77,116.57,160.92,91.09,77.77,20.71,75.38,158.63,156.92,80.78,110.36,176.39,152.01,102.83,97.64,178.51,172.81,2
1180_event_2,34.31,27.0,139.46,150.07,84.42,85.83,20.73,37.23,158.56,141.55,85.71,104.04,173.67,147.53,100.62,108.43,174.42,159.83,2
1181_event_2,28.14,56.89,143.08,132.99,93.99,80.64,20.95,89.48,160.45,166.76,86.73,98.64,178.55,149.46,91.82,111.9,172.77,165.87,2
1184_event_2,50.19,112.62,68.63,93.95,101.98,91.68,83.54,61.75,139.76,90.0,82.42,83.92,173.93,163.25,91.51,112.83,173.81,165.65,2
1187_event_2,97.22,33.44,131.82,139.34,85.2,89.38,45.75,16.51,169.7,61.89,98.88,86.53,149.32,168.54,111.8,104.93,158.2,171.18,2
1195_event_2,77.17,70.89,87.66,128.42,84.25,103.19,73.76,57.5,154.84,137.49,82.02,90.55,174.24,153.06,92.23,116.39,171.13,176.64,2
1199_event_2,24.44,78.69,43.88,138.18,93.09,86.82,73.65,56.31,155.99,143.13,82.14,97.94,173.63,162.78,104.23,99.27,173.82,176.39,2
1207_event_2,32.87,65.86,74.34,170.37,116.77,63.65,75.3,60.12,160.27,153.71,87.46,92.12,169.15,166.29,103.39,101.59,174.1,173.98,2
1209_event_2,33.42,52.56,73.77,175.14,117.35,65.79,76.99,56.78,162.59,145.73,80.03,96.83,175.79,162.68,104.18,100.49,173.08,171.68,2
1217_event_2,49.03,47.35,146.79,147.22,85.69,86.16,12.07,79.27,34.51,151.39,80.27,107.88,178.04,145.02,101.69,107.1,180.0,166.84,2
1235_event_2,18.43,45.0,24.34,166.68,88.78,89.25,82.87,59.08,157.83,101.53,87.49,94.48,175.22,157.55,97.29,107.97,169.21,178.12,2
1237_event_2,36.23,69.61,161.24,153.18,100.49,78.06,24.52,5.5,148.57,151.9,83.09,98.37,167.37,155.13,109.54,106.5,171.77,165.34,2
1245_event_2,27.05,26.01,139.22,179.69,90.76,80.97,21.41,73.33,107.5,151.7,90.0,98.27,171.39,157.75,98.61,103.99,179.33,169.38,2
1249_event_2,14.04,161.57,86.39,99.42,137.36,56.31,65.01,42.71,148.05,140.3,76.33,90.0,178.74,165.07,104.93,104.93,175.28,169.3,2
1253_event_2,48.75,107.1,88.1,123.18,94.96,96.19,55.61,33.53,176.19,127.38,79.98,88.87,179.95,155.69,100.07,115.44,171.54,160.87,2
1255_event_2,16.47,115.89,55.06,89.24,112.94,70.32,74.34,84.56,141.09,158.96,74.72,102.02,161.15,151.53,86.42,106.45,164.48,173.47,2
1256_event_2,13.56,133.26,56.82,86.63,130.08,58.28,86.82,81.82,147.32,154.08,70.43,101.2,158.25,149.46,87.82,109.34,167.6,167.66,2
1258_event_2,43.09,84.09,55.62,159.78,91.49,96.13,78.96,20.0,160.56,68.4,83.22,89.16,170.59,161.21,87.37,109.63,167.68,179.61,2
1270_event_2,24.44,90.0,50.0,122.74,101.63,80.27,76.07,66.99,147.6,140.14,83.13,94.96,177.16,151.84,99.71,113.2,178.28,167.09,2
1278_event_2,101.89,32.35,124.8,47.6,91.3,86.6,42.01,71.34,77.01,102.09,100.01,82.09,143.43,179.03,116.57,98.88,159.95,176.9,2
1290_event_2,45.0,66.04,83.16,170.27,95.04,86.73,56.89,36.96,138.66,116.1,89.04,89.18,168.54,163.73,102.42,107.08,171.35,175.14,2
1293_event_2,45.0,63.43,70.56,150.26,84.86,93.18,59.3,53.13,143.13,135.0,87.92,94.04,167.14,159.78,104.94,106.18,168.57,173.26,2
1303_event_2,14.82,27.02,60.11,169.91,87.27,81.09,41.99,81.98,133.49,175.28,85.91,105.72,169.99,156.03,104.09,98.25,177.48,174.79,2
1323_event_2,47.73,65.56,106.76,153.1,97.31,84.29,38.27,57.05,105.02,128.81,86.27,92.13,172.37,162.6,101.36,105.27,177.16,170.36,2
1329_event_2,57.63,80.72,74.23,118.53,88.8,92.47,72.19,68.28,158.2,159.37,86.01,92.73,169.95,156.24,104.04,111.04,169.59,165.81,2
1340_event_2,62.02,74.29,86.96,145.74,83.2,99.72,58.26,40.25,132.44,113.4,85.49,91.59,167.27,168.28,107.24,100.12,179.46,177.73,2
1342_event_2,25.56,74.74,51.17,135.0,91.24,84.79,65.63,65.47,139.5,135.54,81.63,102.34,178.58,153.62,99.78,104.04,166.85,175.43,2
1348_event_2,95.53,43.21,100.73,69.78,90.51,76.33,73.23,49.76,118.74,101.31,62.93,130.24,177.79,154.08,114.86,23.84,177.11,164.95,2
1352_event_2,35.08,93.73,59.77,106.93,86.61,93.18,61.92,66.16,142.0,143.33,88.28,91.93,170.65,158.25,101.07,109.82,178.36,172.81,2
1354_event_2,27.68,69.44,64.65,153.43,127.77,60.24,90.8,76.88,158.01,154.13,76.68,95.31,174.17,163.05,97.5,101.63,165.02,176.98,2
1368_event_2,37.05,21.78,73.83,167.76,100.76,81.92,63.98,64.06,133.95,144.18,91.01,86.31,163.32,171.38,105.68,102.31,174.19,173.52,2
1370_event_2,32.57,67.29,51.01,139.17,94.3,84.19,75.86,69.35,148.85,153.87,82.87,98.64,176.82,159.56,93.95,101.8,173.5,177.9,2
1372_event_2,39.04,45.35,72.9,173.9,96.2,76.46,62.34,52.09,139.32,122.36,84.87,102.47,177.7,148.51,92.83,109.02,171.98,172.66,2
1374_event_2,28.5,139.18,60.36,80.74,113.84,78.69,81.97,61.39,143.05,135.0,81.87,85.6,173.5,167.91,104.63,106.49,176.4,173.43,2
1388_event_2,44.77,69.94,59.99,135.0,88.38,92.89,73.16,62.17,152.22,140.6,86.96,91.77,177.92,160.11,90.96,108.12,159.27,174.39,2
1396_event_2,22.46,65.7,52.17,155.28,90.33,92.28,60.62,46.74,131.28,110.5,84.27,93.12,172.2,158.33,87.93,108.55,167.09,172.41,2
0008_event_3,45.0,90.0,151.66,175.24,104.14,84.88,2.52,0.35,148.27,37.06,79.59,91.39,172.44,168.54,107.97,100.07,172.2,176.84,3
0010_event_3,25.14,43.48,153.43,84.81,95.18,78.74,33.11,152.97,25.02,101.31,82.51,103.57,171.69,150.72,89.18,105.71,168.15,168.69,3
0014_event_3,7.73,67.01,3.18,60.26,95.08,81.91,99.64,150.82,164.17,114.3,84.41,98.6,175.6,167.36,99.99,94.04,165.58,171.87,3
0019_event_3,41.91,91.01,98.41,156.6,94.52,85.83,38.03,26.57,106.86,102.09,70.41,109.23,171.76,148.43,101.35,102.34,161.96,170.33,3
0021_event_3,4.33,7.77,158.4,125.54,89.59,78.11,116.34,164.12,22.62,175.43,82.65,109.65,178.99,150.04,98.37,100.3,173.42,173.06,3
0025_event_3,30.26,98.13,5.77,53.8,104.04,77.47,140.06,130.6,174.94,79.41,75.96,102.53,179.53,152.05,103.57,105.42,175.83,174.04,3
0027_event_3,18.39,74.43,44.45,36.87,97.38,75.83,71.32,172.87,115.17,167.57,89.3,97.5,176.15,161.57,94.55,100.94,171.12,175.82,3
0029_event_3,14.39,40.91,86.04,18.43,104.35,76.56,155.22,135.91,116.9,154.13,71.57,107.53,167.09,141.03,95.53,111.45,168.42,160.6,3
0041_event_3,18.62,23.74,102.34,99.19,84.43,91.22,0.72,145.86,63.21,159.72,94.93,89.42,158.12,177.05,106.95,93.54,178.66,178.36,3
0042_event_3,37.87,109.65,28.03,59.04,120.32,70.35,130.16,120.96,145.63,152.35,84.62,84.71,169.72,172.87,105.66,88.17,165.11,174.94,3
0051_event_3,90.0,14.93,180.0,155.64,81.25,92.94,8.75,47.77,157.38,145.23,98.75,87.06,148.32,166.43,112.93,106.5,169.87,179.44,3
0060_event_3,36.54,76.36,159.44,160.02,97.89,77.49,25.02,6.17,118.44,155.22,80.86,103.76,175.64,156.59,103.5,99.65,154.94,162.76,3
0066_event_3,26.38,57.08,15.46,81.87,88.29,88.67,130.13,132.39,167.91,167.16,88.53,94.51,169.49,165.7,101.98,99.78,177.94,175.75,3
0072_event_3,29.09,112.4,131.19,179.52,110.77,74.27,8.67,7.15,75.96,88.68,84.34,90.62,177.36,164.77,98.3,104.6,170.39,175.36,3
0074_event_3,23.69,67.71,50.84,57.93,87.56,91.03,162.1,143.33,125.84,154.71,89.47,91.95,179.57,167.56,90.1,100.49,167.76,176.69,3
0084_event_3,24.75,73.93,42.6,86.38,92.54,91.58,74.69,108.11,102.08,117.03,75.1,100.77,178.4,174.91,103.31,84.31,175.59,172.13,3
0098_event_3,52.13,82.87,2.29,51.84,97.26,84.92,147.09,140.36,178.92,143.41,69.91,107.91,169.09,145.05,99.18,107.04,165.72,168.94,3
0102_event_3,49.87,63.97,143.58,150.26,82.41,88.43,11.31,2.15,178.15,170.75,95.71,93.45,169.51,159.95,94.78,106.6,170.84,174.63,3
0110_event_3,28.9,57.32,49.27,135.0,108.72,74.93,88.35,92.75,128.47,139.27,84.75,91.6,175.53,163.18,90.78,105.22,177.92,179.73,3
0114_event_3,28.96,110.22,35.86,53.97,94.7,90.63,87.8,105.17,112.07,126.03,78.96,95.71,173.72,164.28,94.76,100.01,166.33,175.7,3
0115_event_3,26.23,103.24,15.03,55.62,95.59,89.62,106.79,111.52,133.88,129.91,79.22,95.57,174.26,166.83,95.04,97.59,166.61,177.93,3
0116_event_3,8.13,36.87,35.75,164.74,86.82,91.75,114.44,109.87,176.59,147.09,90.0,91.43,173.66,167.95,96.34,100.62,173.21,173.07,3
0118_event_3,20.02,54.52,70.89,88.85,91.63,86.82,177.46,129.81,136.11,178.85,91.55,90.0,170.09,169.05,98.37,100.95,176.68,169.05,3
0127_event_3,50.71,61.39,43.69,23.42,84.96,91.68,179.36,176.49,171.52,160.18,95.04,88.32,161.39,167.65,103.57,104.04,171.19,178.39,3
0148_event_3,0.84,176.82,50.61,6.55,115.23,71.94,65.47,104.69,104.68,139.76,69.88,102.94,166.17,161.19,96.28,95.87,177.56,174.21,3
0150_event_3,30.61,86.96,144.35,43.15,94.09,85.91,19.65,143.97,160.35,159.92,94.09,85.91,167.91,167.91,98.01,106.18,178.96,174.25,3
0152_event_3,21.8,99.46,94.76,12.34,100.71,77.8,142.72,170.4,90.0,149.45,79.29,102.2,176.64,147.48,97.35,110.32,163.39,165.58,3
0156_event_3,105.95,34.99,68.86,62.13,80.84,95.53,104.36,167.35,126.16,87.27,99.16,84.47,152.96,169.34,107.88,106.19,113.43,177.85,3
0160_event_3,41.57,91.22,30.26,107.22,95.08,92.69,106.39,68.87,135.0,85.46,77.42,94.8,176.74,158.25,99.32,106.95,178.84,180.0,3
0169_event_3,60.7,39.71,173.48,171.16,83.37,93.93,29.41,37.51,173.09,72.0,95.07,87.62,151.0,175.69,113.93,88.06,170.19,168.23,3
0175_event_3,29.58,128.99,96.83,100.41,121.68,66.8,54.43,63.8,145.94,68.5,76.76,94.76,179.67,150.46,103.57,114.78,166.1,157.27,3
0176_event_3,39.76,71.2,28.44,42.34,90.95,91.9,159.15,154.56,177.95,109.71,88.38,88.78,174.76,163.57,96.87,107.66,173.71,176.92,3
0187_event_3,27.9,103.74,11.82,28.14,87.49,96.53,127.21,131.6,129.25,147.09,83.05,92.94,179.96,166.11,96.91,100.95,162.95,174.95,3
0188_event_3,23.68,99.69,136.94,168.27,101.11,79.82,12.15,12.21,144.63,166.17,74.23,104.84,162.12,138.14,87.89,117.02,163.54,161.3,3
0190_event_3,4.89,162.28,22.21,21.8,108.12,77.59,90.8,98.33,126.52,140.19,75.96,98.33,169.23,162.21,93.27,99.46,171.58,172.17,3
0195_event_3,52.13,93.18,33.69,67.6,87.51,100.4,105.95,98.82,135.0,126.54,80.97,91.13,179.45,170.74,98.48,98.13,161.47,177.96,3
0204_event_3,44.25,68.86,28.01,131.22,90.2,87.02,162.45,72.9,144.25,156.78,78.25,104.53,173.98,148.55,95.73,106.93,169.57,176.93,3
0208_event_3,0.0,0.0,109.98,94.4,90.0,79.29,160.02,173.69,175.54,145.86,85.91,104.8,171.87,154.22,102.22,100.98,170.39,175.06,3
0223_event_3,33.48,31.09,31.63,111.04,98.37,82.87,100.22,135.0,120.77,147.53,88.75,90.0,166.78,162.65,104.47,107.35,173.66,170.55,3
0224_event_3,37.06,57.58,101.31,70.24,85.09,90.19,136.55,141.99,73.61,146.94,91.55,93.18,163.92,163.83,104.53,102.99,178.96,173.59,3
0229_event_3,94.7,36.54,128.45,127.87,89.9,67.82,46.94,23.51,84.21,7.21,58.77,98.96,167.7,161.45,108.94,99.59,159.88,165.83,3
0231_event_3,36.67,59.85,162.95,141.01,84.29,85.7,41.99,73.44,108.96,50.91,90.0,100.01,170.22,158.3,99.78,101.69,169.46,174.65,3
0237_event_3,30.96,63.43,43.78,76.76,91.43,90.0,166.18,129.81,133.87,135.52,84.48,94.09,178.57,172.65,94.09,93.27,151.82,177.57,3
0244_event_3,41.63,116.57,30.67,47.6,107.4,81.87,118.37,113.96,128.53,132.4,84.54,86.19,179.58,164.88,95.87,108.94,172.83,173.41,3
0248_event_3,68.11,53.56,16.7,64.47,91.92,89.7,176.73,152.27,135.0,119.29,88.51,89.86,165.04,173.59,106.45,96.55,179.62,178.15,3
0256_event_3,48.12,51.18,147.05,144.3,80.54,91.33,84.29,1.79,60.66,10.74,90.0,98.13,173.99,162.14,96.01,99.73,160.99,176.98,3
0257_event_3,70.31,52.59,46.92,42.51,72.73,81.07,170.04,176.18,166.98,130.06,65.14,88.67,179.1,157.37,113.96,113.96,173.48,174.01,3
0268_event_3,45.43,84.46,39.81,19.77,103.38,76.87,171.38,178.9,170.54,152.1,81.38,98.37,175.62,153.2,102.99,108.43,177.74,163.77,3
0271_event_3,33.91,39.35,24.44,147.56,82.17,92.55,91.64,15.66,129.29,178.74,92.18,93.1,167.17,160.99,100.66,105.91,174.62,179.1,3
0273_event_3,46.79,73.14,42.31,59.23,85.21,92.63,174.31,135.0,99.81,150.31,82.69,99.46,176.35,162.68,100.95,97.85,173.08,171.35,3
0275_event_3,29.05,63.43,64.76,49.18,91.15,86.57,175.04,160.81,138.62,157.38,88.85,93.43,172.11,163.89,99.04,102.68,169.68,176.07,3
0276_event_3,40.82,96.01,75.51,82.26,77.81,106.53,43.11,75.21,78.06,101.74,83.76,91.91,177.59,166.53,98.65,101.56,171.13,176.35,3
0279_event_3,27.0,68.39,66.59,28.01,91.01,91.69,175.4,171.92,173.29,161.34,78.69,98.62,178.81,157.89,100.12,103.5,166.63,170.9,3
0281_event_3,38.66,104.04,8.91,40.97,102.34,86.42,132.08,128.57,149.49,133.12,77.66,93.58,173.57,160.48,95.91,105.95,175.78,169.77,3
0283_event_3,37.87,90.0,101.31,120.96,90.0,91.64,26.57,57.4,69.27,59.04,90.0,88.36,172.65,175.52,97.35,96.12,172.28,169.86,3
0285_event_3,11.02,120.96,36.55,75.96,130.17,60.37,104.65,102.7,140.44,124.02,80.79,88.67,175.17,161.01,104.04,110.32,176.09,165.58,3
0287_event_3,20.22,127.3,36.03,40.6,112.29,73.22,96.48,118.87,156.5,139.4,83.52,90.98,169.77,157.03,86.25,111.99,163.91,179.53,3
0297_event_3,57.99,31.61,41.47,172.62,90.0,80.54,170.54,75.23,17.1,171.3,94.76,94.7,174.47,160.76,90.76,104.55,161.78,177.06,3
0298_event_3,90.0,45.0,178.42,150.46,97.77,86.39,6.2,19.08,175.24,128.45,93.33,82.51,172.27,173.26,94.4,104.23,171.42,176.65,3
0302_event_3,21.45,32.52,8.13,102.48,91.28,84.69,104.59,140.31,137.17,108.79,92.84,91.2,173.34,162.51,93.83,106.29,166.99,175.6,3
0310_event_3,9.03,9.22,159.15,174.47,78.35,93.11,113.47,83.2,9.46,8.13,95.04,93.5,179.73,157.06,85.24,109.44,178.32,174.4,3
0328_event_3,91.4,53.81,11.79,34.03,100.85,76.81,155.96,164.65,178.7,153.25,100.95,81.38,163.55,134.86,62.59,53.47,159.44,161.91,3
0336_event_3,12.79,29.28,23.63,126.43,87.04,89.46,76.2,114.83,129.09,156.1,85.36,98.13,179.76,160.18,94.4,101.69,167.3,170.43,3
0338_event_3,34.51,40.24,162.87,147.91,91.46,80.92,36.9,26.75,171.57,148.66,87.51,100.11,167.97,164.51,104.52,95.38,172.0,177.25,3
0342_event_3,32.71,47.56,137.16,155.9,84.95,91.15,19.51,41.28,37.06,75.32,91.5,92.4,177.35,163.32,91.15,104.28,176.88,179.63,3
0351_event_3,84.4,48.26,18.43,171.03,88.92,94.12,154.89,46.59,164.74,33.69,85.36,91.59,164.98,157.37,109.65,111.04,173.84,158.96,3
0359_event_3,54.02,90.78,147.64,176.15,90.32,89.68,3.3,4.31,177.58,174.67,89.68,90.32,178.91,154.33,91.41,115.35,172.59,170.05,3
0363_event_3,4.55,30.14,1.74,136.08,95.01,89.44,101.3,104.34,152.56,152.35,79.6,95.96,179.88,171.04,100.52,93.0,166.29,173.73,3
0370_event_3,31.18,79.38,135.33,175.24,92.37,86.95,11.78,18.43,72.35,121.33,80.58,100.09,168.69,149.47,88.11,110.43,173.83,170.74,3
0372_event_3,119.83,43.15,3.75,81.66,86.14,73.23,157.79,161.96,144.46,76.75,76.68,82.69,174.3,168.87,109.03,108.43,174.54,167.91,3
0379_event_3,2.86,2.85,158.2,129.4,97.38,76.96,107.29,156.49,48.37,162.26,85.49,100.18,177.39,153.43,97.13,106.39,176.51,168.8,3
0384_event_3,28.61,45.0,60.62,115.02,94.4,85.6,62.39,114.38,102.99,109.98,85.6,94.4,173.78,162.47,100.62,103.13,174.43,172.22,3
0386_event_3,59.12,57.89,9.18,119.93,87.19,95.54,155.49,86.63,155.12,61.31,82.5,94.76,174.77,161.2,102.72,104.04,176.02,180.0,3
